[0.007s][info][gc] Using G1
[18.447s][info][gc] GC(172) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.512ms
[18.549s][info][gc] GC(173) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.583ms
[18.652s][info][gc] GC(174) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.565ms
[18.754s][info][gc] GC(175) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.587ms
[18.856s][info][gc] GC(176) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.552ms
[18.958s][info][gc] GC(177) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.578ms
[19.059s][info][gc] GC(178) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.525ms
[19.161s][info][gc] GC(179) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.504ms
[19.263s][info][gc] GC(180) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.531ms
[19.368s][info][gc] GC(181) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.697ms
[19.472s][info][gc] GC(182) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.572ms
[19.574s][info][gc] GC(183) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.524ms
[19.676s][info][gc] GC(184) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.612ms
[19.778s][info][gc] GC(185) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.584ms
[19.879s][info][gc] GC(186) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.628ms
[19.981s][info][gc] GC(187) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.622ms
[20.083s][info][gc] GC(188) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.501ms
[20.184s][info][gc] GC(189) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.579ms
[20.286s][info][gc] GC(190) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.491ms
[20.390s][info][gc] GC(191) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.567ms
[20.493s][info][gc] GC(192) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.608ms
[20.596s][info][gc] GC(193) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.598ms
[20.697s][info][gc] GC(194) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.568ms
[20.799s][info][gc] GC(195) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.490ms
[20.901s][info][gc] GC(196) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.568ms
[21.002s][info][gc] GC(197) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.590ms
[21.104s][info][gc] GC(198) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.638ms
[21.209s][info][gc] GC(199) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.604ms
[21.310s][info][gc] GC(200) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.604ms
[21.412s][info][gc] GC(201) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.630ms
[21.514s][info][gc] GC(202) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.583ms
[21.616s][info][gc] GC(203) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.575ms
[21.718s][info][gc] GC(204) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.526ms
[21.819s][info][gc] GC(205) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.640ms
